Site,Longitude,Latitude,Var1
IsleOfMay,-1.845615205,55.81243988,-111.7441411
IsleOfMay,-1.837279093,55.81243988,-113.1736928
IsleOfMay,-1.828942981,55.81243988,-114.4834073
IsleOfMay,-1.820606869,55.81243988,-115.6678155
IsleOfMay,-1.812270757,55.81243988,-116.7223525
IsleOfMay,-1.803934645,55.81243988,-117.642793
IsleOfMay,-1.795598533,55.81243988,-118.4249927
IsleOfMay,-1.787262421,55.81243988,-119.0644932
IsleOfMay,-1.778926309,55.81243988,-119.5564371
IsleOfMay,-1.770590197,55.81243988,-119.9071052
IsleOfMay,-1.762254085,55.81243988,-120.1219659
IsleOfMay,-1.753917973,55.81243988,-120.2053705
IsleOfMay,-1.745581861,55.81243988,-120.1616848
IsleOfMay,-1.737245749,55.81243988,-119.9955302
IsleOfMay,-1.728909637,55.81243988,-119.7117051
IsleOfMay,-1.720573525,55.81243988,-119.314985
IsleOfMay,-1.712237412,55.81243988,-118.8098269
IsleOfMay,-1.7039013,55.81243988,-118.1995901
IsleOfMay,-1.695565188,55.81243988,-117.48581
IsleOfMay,-1.687229076,55.81243988,-116.6779057
IsleOfMay,-1.678892964,55.81243988,-115.7833957
IsleOfMay,-1.670556852,55.81243988,-114.8084724
IsleOfMay,-1.66222074,55.81243988,-113.758479
IsleOfMay,-1.653884628,55.81243988,-112.6376737
IsleOfMay,-1.645548516,55.81243988,-111.4502699
IsleOfMay,-1.637212404,55.81243988,-110.202745
IsleOfMay,-1.628876292,55.81243988,-108.9009584
IsleOfMay,-2.054018006,55.82077589,-58.62879673
IsleOfMay,-2.045681894,55.82077589,-60.35413559
IsleOfMay,-2.037345782,55.82077589,-62.1525885
IsleOfMay,-2.02900967,55.82077589,-64.01960646
IsleOfMay,-2.020673558,55.82077589,-65.95152369
IsleOfMay,-2.012337446,55.82077589,-67.94396707
IsleOfMay,-2.004001334,55.82077589,-69.98858678
IsleOfMay,-1.995665222,55.82077589,-72.07917775
IsleOfMay,-1.98732911,55.82077589,-74.21168047
IsleOfMay,-1.978992998,55.82077589,-76.38003629
IsleOfMay,-1.970656886,55.82077589,-78.57570963
IsleOfMay,-1.962320774,55.82077589,-80.78949189
IsleOfMay,-1.953984662,55.82077589,-83.01223502
IsleOfMay,-1.94564855,55.82077589,-85.23519733
IsleOfMay,-1.937312437,55.82077589,-87.44982514
IsleOfMay,-1.928976325,55.82077589,-89.64759268
IsleOfMay,-1.920640213,55.82077589,-91.81994808
